epoch,bonangbarung_separation_loss,bonangpenerus_separation_loss,class_bonangbarung_accuracy,class_bonangbarung_loss,class_bonangpenerus_accuracy,class_bonangpenerus_loss,class_demung_accuracy,class_demung_loss,class_gong_accuracy,class_gong_loss,class_kendhang_accuracy,class_kendhang_loss,class_peking_accuracy,class_peking_loss,class_saron_accuracy,class_saron_loss,class_slenthem_accuracy,class_slenthem_loss,demung_separation_loss,gong_separation_loss,kendhang_separation_loss,loss,peking_separation_loss,saron_separation_loss,slenthem_separation_loss,val_bonangbarung_separation_loss,val_bonangpenerus_separation_loss,val_class_bonangbarung_accuracy,val_class_bonangbarung_loss,val_class_bonangpenerus_accuracy,val_class_bonangpenerus_loss,val_class_demung_accuracy,val_class_demung_loss,val_class_gong_accuracy,val_class_gong_loss,val_class_kendhang_accuracy,val_class_kendhang_loss,val_class_peking_accuracy,val_class_peking_loss,val_class_saron_accuracy,val_class_saron_loss,val_class_slenthem_accuracy,val_class_slenthem_loss,val_demung_separation_loss,val_gong_separation_loss,val_kendhang_separation_loss,val_loss,val_peking_separation_loss,val_saron_separation_loss,val_slenthem_separation_loss
10,0.01340925507247448,0.013582578860223293,1.0,0.0026777423918247223,1.0,0.0029809006955474615,0.9977477192878723,0.020931048318743706,1.0,0.0037237699143588543,1.0,0.0034224349074065685,0.9977477192878723,0.018404152244329453,1.0,0.0026776480954140425,1.0,0.0029144627042114735,0.08067906647920609,0.015021363273262978,0.014128122478723526,0.2907595634460449,0.06957174837589264,0.012831243686378002,0.013804030604660511,0.0630166307091713,0.06582118570804596,1.0,1.4014932276040781e-05,1.0,2.6578061806503683e-05,0.9969969987869263,0.02555825747549534,1.0,8.360044012079015e-05,1.0,2.696714182093274e-05,0.9969969987869263,0.028816474601626396,1.0,0.00021166467922739685,1.0,5.957273970125243e-05,0.10294052213430405,0.03931697830557823,0.044175270944833755,0.5425824522972107,0.10407771170139313,0.02264285646378994,0.045794155448675156
11,0.010436780750751495,0.010570761747658253,1.0,0.0019528933335095644,1.0,0.0021231546998023987,0.9977477192878723,0.016230275854468346,1.0,0.0029031243175268173,1.0,0.00254819099791348,0.9977477192878723,0.015479687601327896,1.0,0.00221217330545187,1.0,0.0022785752080380917,0.08276121318340302,0.012279326096177101,0.011566823348402977,0.2648105025291443,0.07041455060243607,0.01033745426684618,0.010715465992689133,0.0178323145955801,0.010754032991826534,1.0,0.0005020844400860369,1.0,0.0016234279610216618,0.9969969987869263,0.02251875028014183,1.0,0.004771676380187273,1.0,0.006419059354811907,0.9969969987869263,0.02053047902882099,1.0,0.006092349532991648,1.0,0.0017023537075147033,0.09931273013353348,0.008767550811171532,0.007414683699607849,0.30179300904273987,0.07625338435173035,0.005881564226001501,0.011416549794375896
12,0.009374062530696392,0.009611690416932106,1.0,0.001897389069199562,1.0,0.001981382956728339,0.9977477192878723,0.009179562330245972,1.0,0.002761813113465905,1.0,0.002454991452395916,0.9984984993934631,0.006492273416370153,1.0,0.002086478052660823,1.0,0.0021709997672587633,0.08197550475597382,0.011207631789147854,0.01049889251589775,0.2422463297843933,0.07131972163915634,0.009439750574529171,0.009794196113944054,0.010435681790113449,0.007753171492367983,1.0,0.0006246218690648675,1.0,0.001816958305425942,0.9969969987869263,0.01427877601236105,1.0,0.0027622380293905735,1.0,0.0027220561169087887,0.9969969987869263,0.01699930429458618,1.0,0.0029578323010355234,1.0,0.0020369465928524733,0.0969376340508461,0.009073509834706783,0.008356482721865177,0.26339542865753174,0.07206173986196518,0.0065786028280854225,0.007999901659786701
13,0.008678006008267403,0.0089773153886199,1.0,0.0017521193949505687,1.0,0.001807795139029622,0.9977477192878723,0.008706744760274887,1.0,0.002585307229310274,1.0,0.002242608228698373,0.9984984993934631,0.009242710657417774,1.0,0.001941609662026167,1.0,0.0020291488617658615,0.0795629546046257,0.010537300258874893,0.009876110590994358,0.234967440366745,0.06880013644695282,0.008930635638535023,0.009296858683228493,0.007320490665733814,0.006239635404199362,1.0,0.0011320654302835464,1.0,0.0023930026218295097,0.9969969987869263,0.010717049241065979,1.0,0.004282123874872923,1.0,0.0028906750958412886,0.9969969987869263,0.010706291534006596,1.0,0.002709758235141635,1.0,0.002415175549685955,0.0951450765132904,0.007194675039499998,0.007238180376589298,0.244749054312706,0.07147581875324249,0.006128231529146433,0.006760803516954184
14,0.008324064314365387,0.008500654250383377,1.0,0.001678640372119844,1.0,0.0017788350814953446,0.9984984993934631,0.006578446365892887,1.0,0.0024139112792909145,1.0,0.002121616853401065,0.9984984993934631,0.01001834124326706,1.0,0.001821084413677454,1.0,0.0019079759949818254,0.08193957805633545,0.0100373774766922,0.009376144036650658,0.2329176962375641,0.069041408598423,0.008511978201568127,0.00886762049049139,0.007180327549576759,0.007053561974316835,1.0,0.0010049312841147184,1.0,0.0012698732316493988,0.9879879951477051,0.019542044028639793,1.0,0.0014038527151569724,1.0,0.0007781969616189599,0.9849849939346313,0.02198938839137554,1.0,0.001665496383793652,1.0,0.0018972090911120176,0.10782680660486221,0.012036086060106754,0.01070692203938961,0.28792837262153625,0.08020477741956711,0.0066136689856648445,0.006755251903086901
15,0.007860438898205757,0.00809179525822401,1.0,0.0015236118342727423,1.0,0.0016443583881482482,0.9992492198944092,0.0035187583416700363,1.0,0.0023509475868195295,1.0,0.0019807128701359034,0.9984984993934631,0.006943799555301666,1.0,0.0017097699455916882,1.0,0.0017679958837106824,0.07680229097604752,0.009519361890852451,0.008915990591049194,0.21774427592754364,0.06865926086902618,0.0080510089173913,0.008404187858104706,0.005811162292957306,0.0057235900312662125,1.0,0.0014575491659343243,1.0,0.0019442186458036304,0.9849849939346313,0.028284499421715736,1.0,0.0022949841804802418,1.0,0.0019135863985866308,0.9759759902954102,0.05424913018941879,1.0,0.0022577892523258924,1.0,0.0023506099823862314,0.08967515081167221,0.007462107576429844,0.006917398422956467,0.29551732540130615,0.07384958118200302,0.0055422293953597546,0.005783779080957174
16,0.007522737141698599,0.007721501402556896,1.0,0.0014105947921052575,1.0,0.0014586278703063726,1.0,0.0017404590034857392,1.0,0.0020911688916385174,1.0,0.001861388562247157,0.9992492198944092,0.0032187646720558405,1.0,0.0015646665124222636,1.0,0.0016740442952141166,0.07479403913021088,0.009285650216042995,0.008480717428028584,0.20651772618293762,0.06793226301670074,0.00772016029804945,0.008040960878133774,0.005711222533136606,0.005330823361873627,1.0,0.001256996882148087,1.0,0.0018181856721639633,0.9879879951477051,0.015530754812061787,1.0,0.0024683556985110044,1.0,0.0019359778380021453,0.9969969987869263,0.010713165625929832,1.0,0.0018358394736424088,1.0,0.0019866081420332193,0.08775950223207474,0.006907833740115166,0.006417611613869667,0.2317308485507965,0.07090532779693604,0.005469772033393383,0.005682869348675013
17,0.007091781590133905,0.007242533378303051,1.0,0.001385747455060482,1.0,0.00146762584336102,1.0,0.0019947655964642763,1.0,0.002063590567559004,1.0,0.0017834400059655309,0.9984984993934631,0.004284092225134373,1.0,0.0015214069280773401,1.0,0.0016001156764104962,0.07412919402122498,0.008714293129742146,0.008074123412370682,0.20266050100326538,0.06640531867742538,0.007305666338652372,0.0075968364253640175,0.005610868334770203,0.0055244131945073605,1.0,0.0011757971951738,1.0,0.0014651824021711946,0.9879879951477051,0.01896355114877224,1.0,0.002239455236122012,1.0,0.002194630913436413,0.9819819927215576,0.042015936225652695,1.0,0.0015453922096639872,1.0,0.0018213028088212013,0.09060085564851761,0.006564843934029341,0.0058245365507900715,0.2725077271461487,0.07589235156774521,0.005504277069121599,0.005564356222748756
18,0.006879204884171486,0.007055687252432108,1.0,0.0012851202627643943,1.0,0.001334764645434916,1.0,0.0013714968226850033,1.0,0.0019040413899347186,1.0,0.001681540277786553,0.9984984993934631,0.00299132545478642,1.0,0.0014115242520347238,1.0,0.0015102141769602895,0.07330020517110825,0.00844534207135439,0.007789702154695988,0.1969311237335205,0.0655842050909996,0.007079579867422581,0.007307203020900488,0.004889447242021561,0.004838165361434221,1.0,0.0016060768393799663,1.0,0.002075615106150508,0.9879879951477051,0.015419571660459042,1.0,0.0020685740746557713,1.0,0.0020256410352885723,0.9969969987869263,0.008123695850372314,1.0,0.0018123583868145943,1.0,0.0017395465401932597,0.08631981909275055,0.006409060675650835,0.00570209976285696,0.22460085153579712,0.07110130786895752,0.005077092442661524,0.0053927781991660595
19,0.006653014570474625,0.006788656115531921,1.0,0.0012446662876755,1.0,0.0013195881620049477,0.9992492198944092,0.0021054528187960386,1.0,0.0018638219917193055,1.0,0.0016115615144371986,0.9992492198944092,0.0038051772862672806,1.0,0.0013691347558051348,1.0,0.0014392995508387685,0.0737079307436943,0.008114170283079147,0.007523299194872379,0.19709324836730957,0.06560434401035309,0.006828393321484327,0.007114765699952841,0.005204178858548403,0.00513845682144165,1.0,0.0016126459231600165,1.0,0.0021667066030204296,0.9819819927215576,0.039385776966810226,1.0,0.002577377948909998,1.0,0.0022078671026974916,0.9759759902954102,0.1042853444814682,1.0,0.0017968376632779837,1.0,0.0017193956300616264,0.08790278434753418,0.006074726581573486,0.005620862357318401,0.3505374491214752,0.07390932738780975,0.005268619395792484,0.005666519980877638
