epoch,bonangbarung_separation_loss,bonangpenerus_separation_loss,class_bonangbarung_accuracy,class_bonangbarung_loss,class_bonangpenerus_accuracy,class_bonangpenerus_loss,class_demung_accuracy,class_demung_loss,class_gong_accuracy,class_gong_loss,class_kendhang_accuracy,class_kendhang_loss,class_peking_accuracy,class_peking_loss,class_saron_accuracy,class_saron_loss,class_slenthem_accuracy,class_slenthem_loss,demung_separation_loss,gong_separation_loss,kendhang_separation_loss,loss,peking_separation_loss,saron_separation_loss,slenthem_separation_loss,val_bonangbarung_separation_loss,val_bonangpenerus_separation_loss,val_class_bonangbarung_accuracy,val_class_bonangbarung_loss,val_class_bonangpenerus_accuracy,val_class_bonangpenerus_loss,val_class_demung_accuracy,val_class_demung_loss,val_class_gong_accuracy,val_class_gong_loss,val_class_kendhang_accuracy,val_class_kendhang_loss,val_class_peking_accuracy,val_class_peking_loss,val_class_saron_accuracy,val_class_saron_loss,val_class_slenthem_accuracy,val_class_slenthem_loss,val_demung_separation_loss,val_gong_separation_loss,val_kendhang_separation_loss,val_loss,val_peking_separation_loss,val_saron_separation_loss,val_slenthem_separation_loss
10,0.016787340864539146,0.010137060657143593,1.0,0.004861203487962484,1.0,0.0026287168730050325,0.9984984993934631,0.025248976424336433,1.0,0.00231372332200408,1.0,0.005044449586421251,0.9954954981803894,0.040151119232177734,1.0,0.0035187704488635063,1.0,0.0056398059241473675,6.03634786605835,0.012189161963760853,0.013601378537714481,12.915470123291016,6.70850133895874,0.011802018620073795,0.01669984683394432,0.004794900305569172,0.006169894244521856,1.0,0.07550466805696487,1.0,0.10325571894645691,0.9969969987869263,0.07881195843219757,1.0,0.008642102591693401,1.0,0.030393265187740326,0.9939939975738525,0.04526215046644211,1.0,0.02088473178446293,1.0,0.10058952122926712,1.8434370756149292,0.01122607197612524,0.007856223732233047,4.162947177886963,1.808741807937622,0.011111591942608356,0.0062652151100337505
11,0.011527379043400288,0.00918538961559534,1.0,0.003620138391852379,1.0,0.001836089533753693,0.9954954981803894,0.02262617088854313,1.0,0.0030213973950594664,1.0,0.004698159173130989,0.9969969987869263,0.010157078504562378,1.0,0.0032327899243682623,1.0,0.004110212903469801,5.94735860824585,0.010065988637506962,0.01770942471921444,12.703221321105957,6.630514144897461,0.009775470942258835,0.013783103786408901,0.01228400133550167,0.01164676807820797,1.0,0.012215843424201012,1.0,0.014021165668964386,0.9819819927215576,0.09195670485496521,1.0,0.002074904041364789,1.0,0.04562392830848694,0.9729729890823364,0.14853151142597198,1.0,0.002318186219781637,1.0,0.0667266771197319,2.3989405632019043,0.043386850506067276,0.00591479055583477,5.159926891326904,2.2792108058929443,0.01105405017733574,0.014019828289747238
12,0.010826078243553638,0.009262675419449806,1.0,0.002720676828175783,1.0,0.002194154541939497,0.9984984993934631,0.02856607362627983,1.0,0.0025736321695148945,1.0,0.005008018109947443,0.9977477192878723,0.011092872358858585,1.0,0.0027902370784431696,1.0,0.0038777554873377085,6.00057315826416,0.00936940498650074,0.010330375283956528,12.79708480834961,6.67822265625,0.00850763451308012,0.011164523661136627,0.01663040742278099,0.01883193664252758,1.0,2.447718543407973e-05,1.0,7.140743036870845e-06,0.9759759902954102,0.17369863390922546,1.0,0.10047108680009842,1.0,0.010321117006242275,0.9849849939346313,0.08692081272602081,1.0,0.060384299606084824,1.0,0.011450751684606075,1.706437587738037,0.003156953491270542,0.010720768943428993,3.944406747817993,1.7349843978881836,0.0027332596946507692,0.007632877212017775
13,0.008458121679723263,0.016604123637080193,1.0,0.0019554058089852333,1.0,0.0024546226486563683,0.9962462186813354,0.017349058762192726,1.0,0.002787722274661064,1.0,0.0030627951491624117,1.0,0.0022565284743905067,1.0,0.002781378338113427,1.0,0.0037074927240610123,5.825922012329102,0.006189278792589903,0.007324394304305315,12.447429656982422,6.529299259185791,0.008054853416979313,0.009224389679729939,0.0042992644011974335,0.002183187287300825,1.0,0.1101292297244072,1.0,0.2096349596977234,0.9969969987869263,0.15338864922523499,1.0,0.1393871009349823,1.0,0.0976799950003624,0.9939939975738525,0.019763149321079254,1.0,0.0771656185388565,1.0,0.0760556235909462,57.84756851196289,0.002372203627601266,0.004347325302660465,140.7596435546875,82.00884246826172,0.0023756148293614388,0.004425915889441967
14,0.0072663044556975365,0.007271097972989082,1.0,0.002345460932701826,1.0,0.0021372484043240547,0.9984984993934631,0.019043736159801483,1.0,0.002443440956994891,1.0,0.002571430057287216,0.9992492198944092,0.01277141273021698,1.0,0.0025472387205809355,1.0,0.0034289155155420303,5.9398674964904785,0.00690341554582119,0.007313857786357403,12.658088684082031,6.626040935516357,0.006925605703145266,0.009209465235471725,0.005757614504545927,0.01611177809536457,1.0,0.025084516033530235,1.0,0.0007942374213598669,0.9759759902954102,0.862169623374939,1.0,0.026069583371281624,1.0,0.03856611251831055,0.9939939975738525,0.022847197949886322,1.0,0.024970097467303276,1.0,0.03992331773042679,10.811040878295898,0.004945531953126192,0.005069205537438393,20.515478134155273,8.623767852783203,0.003834630362689495,0.004526491276919842
15,0.016688430681824684,0.006078081671148539,1.0,0.0020307586528360844,1.0,0.0013199748937040567,1.0,0.001993050565943122,1.0,0.0025813181418925524,1.0,0.003032353240996599,0.9992492198944092,0.006819318514317274,1.0,0.002395982388406992,1.0,0.0031945258378982544,5.927616596221924,0.005497212987393141,0.006411013193428516,12.602697372436523,6.601100444793701,0.00714646652340889,0.008794697001576424,0.006631313357502222,0.03506895899772644,1.0,0.010287415236234665,1.0,1.2139340469730087e-05,0.9969969987869263,0.009939746931195259,1.0,0.0047182501293718815,1.0,0.009646529331803322,0.9939939975738525,0.04290526732802391,1.0,0.005501291714608669,1.0,0.007194004952907562,1.8264515399932861,0.012538895942270756,0.006397598888725042,3.778099298477173,1.7803248167037964,0.008281602524220943,0.012199945747852325
16,0.0054813870228827,0.004374559037387371,1.0,0.0013889401452615857,1.0,0.0008812824380584061,1.0,0.001988980919122696,1.0,0.002000093925744295,1.0,0.0023136509116739035,0.9992492198944092,0.008267736993730068,1.0,0.002061561681330204,1.0,0.002674905816093087,5.84158992767334,0.005034287925809622,0.005646310746669769,12.403037071228027,6.506616592407227,0.005784657783806324,0.006931113079190254,0.004798594396561384,0.00441798847168684,1.0,0.0005992520018480718,1.0,0.00023900401720311493,0.9969969987869263,0.016742898151278496,1.0,0.0001864921214291826,1.0,0.0008521719719283283,0.9969969987869263,0.0142974853515625,1.0,0.0005197453428991139,1.0,0.005981502588838339,1.8015618324279785,0.007736243773251772,0.00616270350292325,3.7117812633514404,1.834833025932312,0.005952839739620686,0.006899755448102951
17,0.0055670421570539474,0.00498013012111187,1.0,0.001594414934515953,1.0,0.0015927868662402034,0.9992492198944092,0.010658160783350468,1.0,0.0018973323749378324,1.0,0.0016718017868697643,0.9992492198944092,0.007929936982691288,1.0,0.0019948212429881096,1.0,0.002457419643178582,5.816202640533447,0.004774205852299929,0.00575924152508378,12.389741897583008,6.509991645812988,0.006323330570012331,0.006346347276121378,0.006995039526373148,0.006580363027751446,1.0,0.0007973378524184227,1.0,0.0006950453389436007,0.9969969987869263,0.021326102316379547,1.0,6.715599010931328e-05,1.0,0.00041018283809535205,0.9759759902954102,0.05475913733243942,1.0,0.0007364220800809562,1.0,0.0008557765395380557,1.7994842529296875,0.010730171576142311,0.012305395677685738,3.795255184173584,1.8598829507827759,0.006858717650175095,0.012771601788699627
18,0.005009009502828121,0.003707305761054158,1.0,0.0015265431720763445,1.0,0.0011576168471947312,0.9992492198944092,0.00506736570969224,1.0,0.0014461331302300096,1.0,0.0018225881503894925,0.9992492198944092,0.006228915881365538,1.0,0.0019275250378996134,1.0,0.0021051245275884867,5.801567554473877,0.005329744890332222,0.005884183570742607,12.349748611450195,6.4952921867370605,0.0053443992510437965,0.0063319336622953415,0.006917927879840136,0.012695534154772758,1.0,0.00417074142023921,1.0,0.0009198205661959946,0.9969969987869263,0.015613419935107231,1.0,0.0035244591999799013,1.0,0.00478046340867877,1.0,0.001490559196099639,1.0,0.002686789259314537,1.0,0.006178058218210936,1.9671235084533691,0.006865628995001316,0.011418042704463005,4.042503833770752,1.988540768623352,0.005177267827093601,0.004401346668601036
19,0.005251470487564802,0.003826393047347665,1.0,0.0015896018594503403,1.0,0.0016974536702036858,0.9962462186813354,0.01578964665532112,1.0,0.0014897281071171165,1.0,0.0016973164165392518,0.9992492198944092,0.00908878818154335,1.0,0.0020164023153483868,1.0,0.0021265598479658365,5.777535438537598,0.005418703891336918,0.008913096971809864,12.280945777893066,6.431493759155273,0.005757835693657398,0.0072515420615673065,0.0008915264625102282,0.0008001666865311563,1.0,0.17059431970119476,1.0,0.24721910059452057,0.9789789915084839,0.6584099531173706,1.0,0.07119717448949814,1.0,0.13044682145118713,0.9939939975738525,0.07370160520076752,1.0,0.09124954789876938,1.0,0.13916823267936707,22.278640747070312,0.003971608355641365,0.0024989573284983635,66.14614868164062,42.274513244628906,0.001296898233704269,0.0015385460574179888
20,0.0047003524377942085,0.004480954259634018,1.0,0.0019122754456475377,1.0,0.0012851954670622945,1.0,0.0007051197462715209,1.0,0.0013022951316088438,1.0,0.001742374966852367,0.9992492198944092,0.012773172929883003,1.0,0.0019083826337009668,1.0,0.0024210179690271616,5.746868133544922,0.004527950193732977,0.005604431964457035,12.233190536499023,6.431315898895264,0.005202668718993664,0.006446154788136482,0.00404902920126915,0.004340067505836487,1.0,0.00021645263768732548,1.0,0.0002410363231319934,0.9969969987869263,0.019892193377017975,1.0,6.251229206100106e-05,1.0,0.0026990657206624746,0.9909909963607788,0.020398927852511406,1.0,0.013271315023303032,1.0,0.00015374395297840238,1.8099628686904907,0.006838413421064615,0.0031211155001074076,3.7074153423309326,1.809918761253357,0.0026208835188299417,0.009628810919821262
21,0.00957696046680212,0.012822865508496761,1.0,0.002121472032740712,1.0,0.004777898080646992,0.9992492198944092,0.004737054463475943,1.0,0.001998795662075281,1.0,0.0016459529288113117,0.9992492198944092,0.005354337394237518,1.0,0.002760817063972354,1.0,0.002503342693671584,5.88392448425293,0.007586111314594746,0.007077459711581469,12.512116432189941,6.548079013824463,0.007841256447136402,0.009307744912803173,0.004899628460407257,0.00040097723831422627,1.0,0.0037209975998848677,1.0,0.19524452090263367,0.9909909963607788,0.13390909135341644,1.0,0.04951709136366844,1.0,0.0019704492297023535,0.9759759902954102,0.15019233524799347,1.0,0.0199345201253891,1.0,0.05637895688414574,1.950079083442688,0.0016100505599752069,0.004308071453124285,4.449465751647949,1.8726686239242554,0.0027783012483268976,0.0018528200453147292
22,0.006228900048881769,0.008481241762638092,1.0,0.0025576604530215263,1.0,0.002013331511989236,1.0,0.0025395515840500593,1.0,0.001223021768964827,1.0,0.002015600446611643,0.9984984993934631,0.00824196171015501,1.0,0.0017898759106174111,1.0,0.0019184333505108953,5.894799709320068,0.006811324506998062,0.006249092053622007,12.518803596496582,6.559170246124268,0.006097907200455666,0.0086672930046916,0.0010716308606788516,0.0017078404780477285,1.0,0.15591126680374146,1.0,0.12713244557380676,0.954954981803894,0.14978435635566711,1.0,0.14274658262729645,1.0,0.20561520755290985,0.8408408164978027,0.5003448724746704,1.0,0.04941735416650772,1.0,0.04583665356040001,2.01975417137146,0.001040244591422379,0.0013177883811295033,5.325907230377197,1.9204968214035034,0.0009891148656606674,0.0027412092313170433
23,0.005522106774151325,0.006790068931877613,1.0,0.0023057986982166767,1.0,0.0017177921254187822,0.9984984993934631,0.004633534234017134,1.0,0.002169886603951454,1.0,0.0021300979424268007,0.9977477192878723,0.006130669731646776,1.0,0.0016055797459557652,1.0,0.00236639310605824,5.820975303649902,0.004218617919832468,0.005142572335898876,12.387589454650879,6.509627819061279,0.004634260665625334,0.00761935580521822,0.0011827045818790793,0.002085512736812234,1.0,0.08818735182285309,1.0,0.10324525088071823,0.9789789915084839,2.8322694301605225,1.0,0.06166486814618111,1.0,0.09862051904201508,0.9969969987869263,0.24159444868564606,1.0,0.015633882954716682,1.0,0.020723767578601837,1447.081787109375,0.0023466614075005054,0.0022062675561755896,2690.959228515625,1240.40185546875,0.0020014478359371424,0.0038327963557094336
24,0.00585244782269001,0.0046723876148462296,1.0,0.0023114283103495836,1.0,0.0016172104515135288,0.9984984993934631,0.0062354025430977345,1.0,0.0015229482669383287,1.0,0.0014493769267573953,0.9969969987869263,0.02170434035360813,1.0,0.0018885885365307331,1.0,0.0016232309862971306,5.7453413009643555,0.00448355358093977,0.006467099767178297,12.251014709472656,6.434796333312988,0.005038201808929443,0.006012035068124533,0.00603649765253067,0.001302132150158286,1.0,0.0004877666069660336,1.0,0.040257181972265244,0.36036035418510437,10.428661346435547,1.0,0.013025223277509212,1.0,1.1709526916092727e-05,0.7027027010917664,1.0887902975082397,1.0,0.002121429657563567,1.0,0.0006271014572121203,2.911741256713867,0.007695890497416258,0.01745680719614029,16.402973175048828,1.8749092817306519,0.005082474090158939,0.004768072627484798
25,0.005336212459951639,0.0049216048792004585,1.0,0.0010198635281994939,1.0,0.001162970787845552,0.9992492198944092,0.005874999798834324,1.0,0.0013666304294019938,1.0,0.0013054595328867435,0.9992492198944092,0.0038262687157839537,1.0,0.0018188463291153312,1.0,0.0015684758545830846,6.016896724700928,0.004759916104376316,0.0048864856362342834,12.74728775024414,6.681700229644775,0.005261466838419437,0.005580433178693056,0.0015346021391451359,0.0020880347583442926,1.0,0.006424013990908861,1.0,0.02623329497873783,0.9849849939346313,0.06986498087644577,1.0,1.2038249224133324e-05,1.0,9.480537300987635e-06,0.9969969987869263,0.0187618937343359,1.0,0.01054827868938446,1.0,0.00045034583308734,1.8313019275665283,0.010376456193625927,0.013745766133069992,3.8548426628112793,1.8539303541183472,0.002024533227086067,0.0075362809002399445
26,0.004907596856355667,0.0037218204233795404,1.0,0.0010435408912599087,1.0,0.0006850182544440031,0.9992492198944092,0.005148419179022312,1.0,0.0008292967104353011,1.0,0.0011131427017971873,1.0,0.0013545866822823882,1.0,0.0013017361052334309,1.0,0.0012426654575392604,5.928947448730469,0.003759467275813222,0.004559611435979605,12.567151069641113,6.596993446350098,0.005818030331283808,0.005723133683204651,0.0147605761885643,0.005752236116677523,1.0,1.931652514031157e-05,1.0,0.00018437900871504098,0.9969969987869263,0.0768158808350563,1.0,0.0006796614616177976,1.0,0.0004515809996519238,0.924924910068512,0.2019272744655609,1.0,0.0029793924186378717,1.0,1.682569200056605e-05,1.8958197832107544,0.006657152436673641,0.006397996097803116,4.171362400054932,1.9282565116882324,0.003721115179359913,0.026923010125756264
27,0.006480435840785503,0.005470722448080778,1.0,0.0012632157886400819,1.0,0.00110242806840688,1.0,0.0017085778526961803,1.0,0.001714708050712943,1.0,0.001976324710994959,0.9977477192878723,0.0061922259628772736,1.0,0.0018168265232816339,1.0,0.0022376275155693293,5.914371013641357,0.004513711202889681,0.007834091782569885,12.590465545654297,6.618499755859375,0.007722647860646248,0.00756255304440856,0.050315987318754196,0.011956121772527695,1.0,1.341503889307205e-06,1.0,0.0002911562332883477,0.9729729890823364,0.1309540569782257,1.0,0.0037975511513650417,1.0,0.0009409450576640666,0.8468468189239502,0.3078819215297699,1.0,1.2141548211275222e-08,1.0,1.7378732081851922e-05,1.905083179473877,0.0024208712857216597,0.0069401320070028305,4.511481761932373,1.9677764177322388,0.07769078016281128,0.04541350528597832
28,0.0057205879129469395,0.004898370709270239,1.0,0.0016755587421357632,1.0,0.0017439995426684618,0.9992492198944092,0.021278347820043564,1.0,0.002177738817408681,1.0,0.0018965255003422499,0.9992492198944092,0.002101401099935174,1.0,0.0016035910230129957,1.0,0.0017381447833031416,5.883626461029053,0.014063759706914425,0.015485627576708794,12.556488037109375,6.587818145751953,0.004899071529507637,0.005761866457760334,0.01350502111017704,0.0027971824165433645,1.0,0.0059744855388998985,1.0,0.021775346249341965,0.9489489197731018,0.21163275837898254,1.0,0.09787221997976303,1.0,0.023316554725170135,0.9039039015769958,0.1971137672662735,1.0,0.005554001312702894,1.0,0.005010170862078667,1.9321295022964478,0.0005392096936702728,0.0038924808613955975,4.5556745529174805,2.018476724624634,0.004217780195176601,0.011868109926581383
29,0.005921470001339912,0.004517365247011185,1.0,0.0025765623431652784,1.0,0.0019165247213095427,1.0,0.004359513986855745,1.0,0.0013879259349778295,1.0,0.0018734195036813617,1.0,0.0029475584160536528,1.0,0.002499812515452504,1.0,0.0025850823149085045,5.848294258117676,0.015021833591163158,0.012940337881445885,12.474740028381348,6.556583404541016,0.004776954650878906,0.006538169924169779,0.004881147760897875,0.0018183737993240356,1.0,0.0004150193417444825,1.0,0.002834230661392212,0.9969969987869263,0.013796854764223099,1.0,0.016733817756175995,1.0,4.0434762922814116e-05,0.9969969987869263,0.022748924791812897,1.0,0.004543415270745754,1.0,0.0001319633302045986,1.8369140625,0.0005244716303423047,0.007327745668590069,3.8201820850372314,1.8970292806625366,0.0020469052251428366,0.008395122364163399
30,0.003932741470634937,0.003912295680493116,1.0,0.0016333416569977999,1.0,0.0007883452344685793,0.9984984993934631,0.012304220348596573,1.0,0.0007117119967006147,1.0,0.001252857269719243,0.9984984993934631,0.006798658054322004,1.0,0.0013140826486051083,1.0,0.0017813191516324878,5.980222702026367,0.004263781942427158,0.0055046482011675835,12.67421817779541,6.642060279846191,0.0034451589453965425,0.004295176360756159,0.006002036854624748,0.00013362783647608012,1.0,0.002748992992565036,1.0,0.3958851099014282,0.9969969987869263,0.017365790903568268,1.0,0.4125605523586273,1.0,0.00031071214471012354,0.8528528809547424,0.47212475538253784,1.0,0.002324308268725872,1.0,0.054085470736026764,1.8119596242904663,0.0002364966640016064,0.0050036231987178326,5.125295162200928,1.9394958019256592,0.004116751253604889,0.0009415785898454487
31,0.005830635782331228,0.03144029527902603,1.0,0.0022427914664149284,1.0,0.001888846978545189,0.9984984993934631,0.007547680754214525,1.0,0.0020816095639020205,1.0,0.002478247042745352,0.9992492198944092,0.002520936541259289,1.0,0.0012840981362387538,1.0,0.002076026052236557,5.915018558502197,0.005277049727737904,0.0051973662339150906,12.586714744567871,6.593291282653809,0.003988741431385279,0.004553549457341433,0.005000656936317682,0.024437610059976578,1.0,0.0043906946666538715,1.0,4.484968819939983e-12,0.9849849939346313,0.03775639459490776,1.0,0.003058786503970623,1.0,0.014445888809859753,0.6996996998786926,2.339308500289917,1.0,0.0008397091878578067,1.0,0.004629249684512615,1.8991423845291138,0.007666206918656826,0.0020788509864360094,6.383742332458496,2.03144907951355,0.006318017840385437,0.0032204443123191595
