epoch,bonangbarung_separation_loss,bonangpenerus_separation_loss,class_bonangbarung_accuracy,class_bonangbarung_loss,class_bonangpenerus_accuracy,class_bonangpenerus_loss,class_demung_accuracy,class_demung_loss,class_gong_accuracy,class_gong_loss,class_kendhang_accuracy,class_kendhang_loss,class_peking_accuracy,class_peking_loss,class_saron_accuracy,class_saron_loss,class_slenthem_accuracy,class_slenthem_loss,demung_separation_loss,gong_separation_loss,kendhang_separation_loss,loss,peking_separation_loss,saron_separation_loss,slenthem_separation_loss,val_bonangbarung_separation_loss,val_bonangpenerus_separation_loss,val_class_bonangbarung_accuracy,val_class_bonangbarung_loss,val_class_bonangpenerus_accuracy,val_class_bonangpenerus_loss,val_class_demung_accuracy,val_class_demung_loss,val_class_gong_accuracy,val_class_gong_loss,val_class_kendhang_accuracy,val_class_kendhang_loss,val_class_peking_accuracy,val_class_peking_loss,val_class_saron_accuracy,val_class_saron_loss,val_class_slenthem_accuracy,val_class_slenthem_loss,val_demung_separation_loss,val_gong_separation_loss,val_kendhang_separation_loss,val_loss,val_peking_separation_loss,val_saron_separation_loss,val_slenthem_separation_loss
0,0.04239785671234131,0.09337258338928223,0.9999608993530273,0.012186660431325436,0.9997496604919434,0.009193570353090763,0.9976921677589417,0.012116611935198307,0.9997105598449707,0.013860306702554226,1.0,0.013570847921073437,0.9986075162887573,0.0108834533020854,0.9996948838233948,0.014881330542266369,0.9997261762619019,0.01263069361448288,0.04221484810113907,0.07000797241926193,0.022798076272010803,0.5710726976394653,0.040395621210336685,0.07597178965806961,0.08459093421697617,0.003255600808188319,0.06252342462539673,1.0,0.0029579391703009605,1.0,0.0006145092193037271,0.9999687075614929,0.0006534317508339882,1.0,0.004269900731742382,1.0,0.0028527381364256144,0.9999687075614929,0.0011949484469369054,1.0,0.00417753029614687,1.0,0.0007946708356030285,0.030078720301389694,0.0041687325574457645,0.0031736663077026606,0.2204086035490036,0.0328441746532917,0.004299627151340246,0.06254883855581284
1,0.0011523622088134289,0.043578632175922394,1.0,0.0011677996953949332,1.0,0.0010136745404452085,0.9999530911445618,0.0011860544327646494,1.0,0.00159819470718503,1.0,0.001128327683545649,0.9999217987060547,0.0016837394796311855,1.0,0.0016067279502749443,1.0,0.0018375692889094353,0.02739117480814457,0.0015004035085439682,0.0011966514866799116,0.1362631767988205,0.030055781826376915,0.0014951141783967614,0.01867019757628441,0.0001469627459300682,0.0011320918565616012,1.0,0.0003385943709872663,1.0,0.0012808466563001275,0.9999687075614929,0.00043043174082413316,1.0,0.00047211701166816056,1.0,0.000351196649717167,0.9999687075614929,0.0009965369245037436,1.0,0.0004900040803477168,1.0,0.0007337487768381834,0.024407267570495605,0.00017104088328778744,0.000149416591739282,0.05662281811237335,0.024920206516981125,0.00015698910283390433,0.0004453849687706679
2,4.6600078349001706e-05,0.0003827270702458918,1.0,0.0001264568854821846,1.0,0.000459432223578915,0.9999921917915344,0.00020753048011101782,1.0,0.00016955543833319098,1.0,0.0001282473822357133,0.9999296069145203,0.001220450852997601,1.0,0.00016950945428106934,1.0,0.00028173596365377307,0.02467864565551281,5.485580186359584e-05,4.97274158988148e-05,0.0553855337202549,0.027210688218474388,5.613956818706356e-05,0.00014340417692437768,5.111066002427833e-06,6.32355731795542e-05,1.0,2.5429175366298296e-05,1.0,0.0001223959116032347,0.9999687075614929,0.0004088407149538398,1.0,3.404041490284726e-05,1.0,2.5816134439082816e-05,0.9999687075614929,0.0030147377401590347,1.0,3.498563455650583e-05,1.0,6.640843639615923e-05,0.03900682553648949,6.2897015595808625e-06,1.1180523870280012e-05,0.0997568666934967,0.05691395327448845,4.9651307563181035e-06,1.262942259927513e-05
3,8.0279161920771e-05,9.216191392624751e-05,1.0,8.908254130801652e-06,1.0,4.6520144678652287e-05,0.9999608993530273,0.00036954335519112647,1.0,1.1886088032042608e-05,1.0,9.056432645593304e-06,0.9999217987060547,0.0010653638746589422,1.0,1.1939754585910123e-05,1.0,2.286095877934713e-05,0.022596530616283417,8.044973947107792e-05,8.044504647841677e-05,0.0493507944047451,0.024712445214390755,8.038034866331145e-05,8.191855886252597e-05,1.463509534005425e-06,3.2701118470868096e-06,1.0,1.7703955563774798e-06,1.0,9.270016562368255e-06,0.9999687075614929,0.00044920624350197613,1.0,2.362715576964547e-06,1.0,1.8026455563813215e-06,0.9999687075614929,0.0007161091198213398,1.0,2.3572185909870313e-06,1.0,4.436398285179166e-06,0.021649904549121857,1.6991573374980362e-06,1.3465346455632243e-06,0.04503016546368599,0.022181527689099312,1.9002924318556325e-06,1.757775294208841e-06
4,9.594235962140374e-06,1.0023687536886428e-05,1.0,6.364725209095923e-07,1.0,3.251690031902399e-06,0.9999608993530273,0.00026535289362072945,1.0,8.408167104789754e-07,1.0,6.462448709498858e-07,0.9999374151229858,0.0008300301269628108,1.0,8.427937245869543e-07,1.0,1.5619358464391553e-06,0.020581910386681557,1.028069164021872e-05,9.30905753193656e-06,0.04410294070839882,0.022358357906341553,1.0298590495949611e-05,9.995292202802375e-06,3.230434515444358e-07,4.769692623085575e-07,1.0,1.467666379539878e-07,1.0,6.750182706127816e-07,0.9999687075614929,0.00039475152152590454,1.0,1.87964076303615e-07,1.0,1.4924565050478122e-07,0.9999687075614929,0.0008728679385967553,1.0,1.8926544953501434e-07,1.0,3.348553150317457e-07,0.019112994894385338,4.0724833638705604e-07,3.1841051395531395e-07,0.03968668356537819,0.0193021297454834,3.0664006089864415e-07,4.1828994312709256e-07
5,1.2571231309266295e-06,1.3638154996442609e-06,1.0,6.387849538214141e-08,1.0,2.5147423343696573e-07,1.0,8.468945452477783e-05,1.0,7.892171538514958e-08,1.0,6.472763658393887e-08,0.9999296069145203,0.0007881313795223832,1.0,7.917737576690342e-08,1.0,1.31464403807513e-07,0.01819649152457714,1.5476537100767018e-06,1.331525140813028e-06,0.03862658143043518,0.019548097625374794,1.4649092463514535e-06,1.49735410559515e-06,8.492325775932841e-08,8.848621035895121e-08,1.0,2.5925309898866544e-08,1.0,6.767706395294226e-08,0.9999687075614929,0.0004968605353496969,1.0,2.9641642029787363e-08,1.0,2.6137247033375388e-08,0.9999687075614929,0.0005405189003795385,1.0,2.9744434471012937e-08,1.0,4.1869999023447235e-08,0.016395585611462593,1.0142758100073479e-07,8.703690212996662e-08,0.034209735691547394,0.016775989904999733,8.114190563901502e-08,1.2152030137713155e-07
6,7.232471489260206e-06,7.388903213723097e-06,1.0,1.646508707153771e-08,1.0,3.396458936322233e-08,0.9999921917915344,4.490210267249495e-05,1.0,1.8213299313174502e-08,1.0,1.6567231142516903e-08,0.9999374151229858,0.0006667407578788698,1.0,1.825891970952398e-08,1.0,2.359439044141709e-08,0.016044598072767258,7.495683348679449e-06,7.2713128247414716e-06,0.034256063401699066,0.017455389723181725,7.449636086676037e-06,7.473145615222165e-06,1.5409791842557752e-07,1.626436585411284e-07,1.0,1.0897663216269393e-08,1.0,1.7386302175737e-08,0.9999687075614929,0.0004385568026918918,1.0,1.1676411837413525e-08,1.0,1.0953932871871075e-08,0.9999687075614929,0.00048418244114145637,1.0,1.1702530500201647e-08,1.0,1.3844348778491167e-08,0.015356188639998436,1.6100891286896513e-07,1.4325115671454114e-07,0.03188329562544823,0.015603352338075638,1.682641652678285e-07,1.456313185599356e-07
7,8.902550234779483e-07,1.040029019350186e-06,1.0,8.426456865606724e-09,1.0,1.2171684105055647e-08,1.0,3.152137651341036e-05,1.0,8.902728332316201e-09,1.0,8.456378708388002e-09,0.9999296069145203,0.000661794445477426,1.0,8.917347749104465e-09,1.0,1.0189299182172817e-08,0.01442726794630289,8.607370887148136e-07,1.0178197271670797e-06,0.031028524041175842,0.01590234972536564,7.939726174299722e-07,9.07492903934326e-07,3.2975992780848173e-07,4.354637042069953e-07,1.0,6.6878960147676025e-09,1.0,8.877337087653814e-09,0.9999687075614929,0.0005371031002141535,1.0,6.9851928685693565e-09,1.0,6.7138623549567455e-09,0.9999687075614929,0.0006351720076054335,1.0,6.9865699892091015e-09,1.0,7.748198527224304e-09,0.016673626378178596,1.9716151200555032e-07,1.9789621319432626e-07,0.035295844078063965,0.017448103055357933,4.067724717060628e-07,2.55765797874119e-07
8,1.8741643259545526e-07,2.1963153074011643e-07,1.0,5.61148549849122e-09,1.0,7.1350467756303715e-09,1.0,2.3493910703109577e-05,1.0,5.8228608601496035e-09,1.0,5.628033594717863e-09,0.9999374151229858,0.0005334332818165421,1.0,5.827280435966031e-09,1.0,6.366525084899877e-09,0.013130109757184982,1.4692356842260779e-07,1.59978924330062e-07,0.02802782505750656,0.014339706860482693,2.0571877712427522e-07,1.9647420401724958e-07,1.220826391090668e-07,1.0315637410940326e-07,1.0,4.7554848947584105e-09,1.0,5.805320224538946e-09,0.9999687075614929,0.0003897859714925289,1.0,4.909981754508408e-09,1.0,4.780828177786134e-09,0.9999687075614929,0.00047896464820951223,1.0,4.9179433858626e-09,1.0,5.263696145618724e-09,0.03264918923377991,1.1703235003324153e-07,1.0279884321562349e-07,0.05664718896150589,0.023128503933548927,1.3390884134878434e-07,1.609309236982881e-07
9,1.505622009290164e-07,2.602002950879978e-07,1.0,4.1815559903568555e-09,1.0,4.985274415503227e-09,1.0,1.6861522453837097e-05,1.0,4.298363442956088e-09,1.0,4.191604396908133e-09,0.9999374151229858,0.0005180085427127779,1.0,4.300303668713923e-09,1.0,4.592660918234515e-09,0.012175275012850761,1.759669316925283e-07,1.7538742724809708e-07,0.025902166962623596,0.013190966099500656,1.6082206855116965e-07,1.5572321387935517e-07,3.4962447159614385e-08,4.8197271951266885e-08,1.0,3.704990092501248e-09,1.0,4.318856383633829e-09,0.9999687075614929,0.0006008982309140265,1.0,3.796096326169618e-09,1.0,3.7123402130134764e-09,0.9999687075614929,0.0005560248391702771,1.0,3.795654457405817e-09,1.0,4.025552335917837e-09,0.01579875312745571,3.741684295732739e-08,4.0755463004416015e-08,0.03320760652422905,0.016251632943749428,3.3874858473836866e-08,3.8750631148332104e-08
10,2.512517539798864e-06,2.541568164815544e-06,1.0,3.3221239092995347e-09,1.0,3.816848614945911e-09,1.0,1.4345404451887589e-05,1.0,3.3974592028584993e-09,1.0,3.328754827336411e-09,0.9999374151229858,0.0005146433832123876,1.0,3.398333392468089e-09,1.0,3.582089291853663e-09,0.011315208859741688,2.527780452510342e-06,2.5232072857761523e-06,0.02406812645494938,0.012208690866827965,2.529272251194925e-06,2.546920541135478e-06,8.187994637864904e-08,5.99856875282967e-08,1.0,3.015508287518287e-09,1.0,3.424456940237519e-09,0.9999687075614929,0.0006177176255732775,1.0,3.076569221605041e-09,1.0,3.0215403512556804e-09,0.9999687075614929,0.0004990597954019904,1.0,3.0778801729525185e-09,1.0,3.2266209704090443e-09,0.011603618040680885,7.134952539900041e-08,6.600225788133685e-08,0.02400902844965458,0.01128819864243269,6.519065465226959e-08,8.142989571524595e-08
11,4.0254397504213557e-07,4.658672594359814e-07,1.0,2.75716827147221e-09,1.0,3.097791356765356e-09,1.0,1.9305092791910283e-05,1.0,2.8080187064460915e-09,1.0,2.762523099164582e-09,0.9999530911445618,0.00036809974699281156,1.0,2.80883782899366e-09,1.0,2.93498225722999e-09,0.010602512396872044,4.199901013635099e-07,4.369734085685195e-07,0.022314775735139847,0.011322272010147572,4.732835350296227e-07,4.2022386992357497e-07,6.20304581389064e-06,5.339141807780834e-06,1.0,2.5420587856928023e-09,1.0,2.819754651994799e-09,0.9999687075614929,0.0007029185653664172,1.0,2.5833908345873624e-09,1.0,2.54396081977859e-09,0.9999687075614929,0.0004981049569323659,1.0,2.583845581938249e-09,1.0,2.688835598618766e-09,0.011505618691444397,5.618309842247982e-06,5.350771516532404e-06,0.023870963603258133,0.011129633523523808,5.584822247328702e-06,6.55849680697429e-06
12,1.8222859580419026e-05,1.8216460375697352e-05,1.0,2.3541306681806873e-09,1.0,2.597531745252013e-09,0.9999765157699585,0.0006223717937245965,1.0,2.3890260880676806e-09,1.0,2.3571484764062234e-09,0.9999061226844788,0.0008375126635655761,1.0,2.39001973767472e-09,1.0,2.481271188514711e-09,0.010672551579773426,1.8469858332537115e-05,1.8300699593964964e-05,0.023568879812955856,0.011326488107442856,1.8362818082096055e-05,1.836559567891527e-05,3.845387254841626e-06,4.243245257384842e-06,1.0,2.16403206465543e-09,1.0,2.3775159618821817e-09,0.9999687075614929,0.0008202217286452651,1.0,2.1916228831742046e-09,1.0,2.1888098000744094e-09,0.9999687075614929,0.0004884527297690511,1.0,2.2098738394760176e-09,1.0,2.2489030637729e-09,0.026499127969145775,3.0614094157499494e-06,6.918206963746343e-06,0.053402189165353775,0.025563715025782585,8.887093827070203e-06,3.748630206246162e-06
13,4.340265036262281e-07,4.5848585727981117e-07,1.0,2.047437330787716e-09,1.0,2.230812645720448e-09,1.0,1.8736027413979173e-05,1.0,2.0741028894377678e-09,1.0,2.050754455140691e-09,0.9999374151229858,0.0003967073280364275,1.0,2.076919303206637e-09,1.0,2.1439610087270466e-09,0.009830217808485031,3.5229419381721527e-07,4.912104714094312e-07,0.02048163115978241,0.010233394801616669,4.1740017309166433e-07,3.7943894426462066e-07,6.607588875340298e-05,7.49796163290739e-05,1.0,1.928439630205503e-09,1.0,2.0853789806096756e-09,0.9999687075614929,0.0008771274005994201,1.0,1.9523571648250027e-09,1.0,1.9291843678104215e-09,0.9999687075614929,0.0004906589165329933,1.0,1.9526036343364694e-09,1.0,2.010932309559621e-09,0.01638828031718731,5.746513124904595e-05,6.95040071150288e-05,0.03391490876674652,0.015758240595459938,6.077046418795362e-05,7.180674583651125e-05
14,1.2906360780107207e-07,1.1752952389088023e-07,1.0,1.8171993909632533e-09,1.0,1.961309781250975e-09,1.0,2.110264904331416e-05,1.0,1.8377640520483851e-09,1.0,1.8198760276533221e-09,0.9999452233314514,0.00035197410034015775,1.0,1.8391601575018512e-09,1.0,1.8923720368491104e-09,0.009196896106004715,1.201946275841692e-07,1.1073693428897968e-07,0.019019879400730133,0.009449147619307041,1.3120182984494022e-07,1.1540026179091001e-07,5.4571430041505664e-08,6.112684047820949e-08,1.0,1.7282703046461734e-09,1.0,1.8561592263210969e-09,0.9999687075614929,0.0006987714441493154,1.0,1.7466100787899563e-09,1.0,1.7306250876814033e-09,0.9999687075614929,0.0004976270138286054,1.0,1.7462074008989248e-09,1.0,1.7951847786079611e-09,0.009454931132495403,4.761333016745084e-08,6.385306505762856e-08,0.018915405496954918,0.008263752795755863,5.697816263250388e-08,6.551117337494361e-08
15,6.929577978098678e-08,7.631687282128041e-08,1.0,1.6350829579181436e-09,1.0,1.7534983465239407e-09,1.0,1.9389084627619013e-05,1.0,1.6515695477892223e-09,1.0,1.6371844990814566e-09,0.9999374151229858,0.00035656304680742323,1.0,1.6518247880625836e-09,1.0,1.6961616555732917e-09,0.008708053268492222,7.153676762072791e-08,7.541152768908432e-08,0.01799502596259117,0.00891061034053564,6.446422418093789e-08,7.395588141889675e-08,2.7279806857904987e-08,3.108157287101676e-08,1.0,1.5615225779086472e-09,1.0,1.6658158186189098e-09,0.9999687075614929,0.0006515501881949604,1.0,1.5760506233419846e-09,1.0,1.5629273431017054e-09,0.9999687075614929,0.0004432023852132261,1.0,1.5764410887797453e-09,1.0,1.6141171732542148e-09,0.010221877135336399,2.945128940723407e-08,3.232858603041677e-08,0.021568136289715767,0.010251324623823166,2.9101069998205276e-08,3.098400469525586e-08
16,1.2276666438992834e-07,1.2732236598367308e-07,1.0,1.4826890826213912e-09,1.0,1.5807712916426908e-09,1.0,1.872872053354513e-05,1.0,1.4964115502280606e-09,1.0,1.4844483420262122e-09,0.9999452233314514,0.0003640013455878943,1.0,1.4973025042053223e-09,1.0,1.5329388869389504e-09,0.008314120583236217,1.2852292741172278e-07,1.4181216556607978e-07,0.0170651413500309,0.008367545902729034,1.3416206456895452e-07,1.2928470027873118e-07,1.0390012050720543e-07,9.017212221351656e-08,1.0,1.41996825409052e-09,1.0,1.5067301850635317e-09,0.9999687075614929,0.00067137461155653,1.0,1.4321617225476757e-09,1.0,1.4213644705662887e-09,0.9999687075614929,0.0004619265382643789,1.0,1.432336804718659e-09,1.0,1.462769794180474e-09,0.00880400650203228,9.169432502176278e-08,7.989019934484531e-08,0.017564142122864723,0.0076262326911091805,1.0616038537136774e-07,9.634499065214186e-08
17,2.5791596272028983e-06,2.597724687802838e-06,1.0,1.3565869538822994e-09,1.0,1.4355828747980581e-09,1.0,1.7054575437214226e-05,1.0,1.3678640442549295e-09,1.0,1.3579443125522062e-09,0.9999452233314514,0.00030460295965895057,1.0,1.3686040079008421e-09,1.0,1.397368221134343e-09,0.007849255576729774,2.6389907361590303e-06,2.608530849101953e-06,0.015931904315948486,0.007745359092950821,2.63708216152736e-06,2.5898395961121423e-06,3.22336113356414e-08,3.353121513782753e-08,1.0,1.3051031366728694e-09,1.0,1.3796560560663806e-09,0.9999687075614929,0.0007466668030247092,1.0,1.3158227840648351e-09,1.0,1.306457608762912e-09,0.9999687075614929,0.0004563843831419945,1.0,1.3159148215535765e-09,1.0,1.3435520473947804e-09,0.007857953198254108,3.334352882689018e-08,3.3189675008316044e-08,0.016367774456739426,0.007306566461920738,3.308327478634965e-08,3.478922749877711e-08
18,1.508763887159148e-07,1.2646061975374323e-07,1.0,1.2484315803362733e-09,1.0,1.3174997759435314e-09,1.0,1.738089122227393e-05,1.0,1.2580255726035716e-09,1.0,1.2495398049594542e-09,0.9999452233314514,0.0002814765612129122,1.0,1.2585454900460036e-09,1.0,1.2835893459239855e-09,0.007572390139102936,1.2687326034210855e-07,1.586267330822011e-07,0.015334801748394966,0.007462655194103718,1.620468879082182e-07,1.710320134407084e-07,5.3599887195332485e-08,5.15748901364077e-08,1.0,1.2068595012237893e-09,1.0,1.2667622506512544e-09,0.9999687075614929,0.0007669576443731785,1.0,1.2154357520444137e-09,1.0,1.2076264432892003e-09,0.9999687075614929,0.0005319280899129808,1.0,1.215193612402743e-09,1.0,1.2372127766724361e-09,0.006880047731101513,5.545018311181593e-08,5.74349456883283e-08,0.014139071106910706,0.005959806032478809,5.35260973322238e-08,5.883748954715884e-08
19,1.2973225693713175e-07,1.3203120374782884e-07,1.0,1.1595963078647742e-09,1.0,1.2174546926146945e-09,1.0,1.7134148947661743e-05,1.0,1.1680859612894778e-09,1.0,1.1607392824686258e-09,0.9999374151229858,0.00024921860313043,1.0,1.1682260714351855e-09,1.0,1.1894398799228156e-09,0.0072479755617678165,1.4598961683987e-07,1.349628888647203e-07,0.01455773413181305,0.0070425658486783504,1.3766133122317115e-07,1.4897099731570052e-07,2.2267705901413137e-07,2.1547000983446196e-07,1.0,1.1218270756785387e-09,1.0,1.177215436243273e-09,0.9999687075614929,0.0007546712295152247,1.0,1.1299673419173928e-09,1.0,1.122779647033667e-09,0.9999687075614929,0.0004902647342532873,1.0,1.1299058355618286e-09,1.0,1.1506365860114443e-09,0.012981738895177841,1.582522486387461e-07,4.554274823931337e-07,0.025808041915297508,0.011579864658415318,1.9865291278620134e-07,2.3778297020271566e-07
20,1.4959078953324934e-07,1.3866102221982146e-07,1.0,1.0787695181591062e-09,1.0,1.1327025983831618e-09,1.0,1.467554011469474e-05,1.0,1.0863210331280015e-09,1.0,1.0798879568341135e-09,0.9999452233314514,0.00025913192075677216,1.0,1.0864751320838195e-09,1.0,1.1060843352339589e-09,0.0069016325287520885,1.479931910353116e-07,1.4727548602877505e-07,0.013861230574548244,0.006684870459139347,1.5923478713375516e-07,1.5432146938110236e-07,2.0949396883906957e-08,1.8758527176032658e-08,1.0,1.0474834333251692e-09,1.0,1.0971938912973656e-09,0.9999687075614929,0.0007596496725454926,1.0,1.0536155281570814e-09,1.0,1.0485554646777473e-09,0.9999687075614929,0.0004543813702184707,1.0,1.0535821104440402e-09,1.0,1.0708069986264945e-09,0.006800427567213774,1.7949208341860867e-08,2.0016663881960994e-08,0.013775311410427094,0.005760726518929005,1.805114457908985e-08,1.9433567644000505e-08
21,1.1721922277274643e-07,1.2065925147908274e-07,1.0,1.0117092719141851e-09,1.0,1.0552833051846733e-09,1.0,1.4838197785138618e-05,1.0,1.0178530240878558e-09,1.0,1.0126066651849897e-09,0.9999530911445618,0.0002892171614803374,1.0,1.017809614367593e-09,1.0,1.0333016664532124e-09,0.0066840327344834805,1.182312558967169e-07,1.35773646547932e-07,0.013469675555825233,0.006480821408331394,1.4839376660802372e-07,1.3293406198044977e-07,7.74773866396572e-07,8.027188869164092e-07,1.0,9.83318981795378e-10,1.0,1.024169971053368e-09,0.9999687075614929,0.0007727221818640828,1.0,9.897944686088067e-10,1.0,9.83989667524554e-10,0.9999687075614929,0.0005236429860815406,1.0,9.901036657211648e-10,1.0,1.004335947740742e-09,0.010917752981185913,5.613235884993628e-07,6.476323051174404e-07,0.022011764347553253,0.009793327189981937,6.938382739463123e-07,8.626629437458178e-07
